"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"10/05/2026 08:45:00 - 10/05/2026 09:00:00","BZN|DE-LU","Wind Offshore","2581.64"
"10/05/2026 09:00:00 - 10/05/2026 09:15:00","BZN|DE-LU","Wind Offshore","2929.64"
"10/05/2026 09:15:00 - 10/05/2026 09:30:00","BZN|DE-LU","Wind Offshore","3000.68"
"10/05/2026 09:30:00 - 10/05/2026 09:45:00","BZN|DE-LU","Wind Offshore","3037.37"
"10/05/2026 09:45:00 - 10/05/2026 10:00:00","BZN|DE-LU","Wind Offshore","3133.21"
"10/05/2026 10:00:00 - 10/05/2026 10:15:00","BZN|DE-LU","Wind Offshore","2742.05"
"10/05/2026 10:15:00 - 10/05/2026 10:30:00","BZN|DE-LU","Wind Offshore","2873.83"
"10/05/2026 10:30:00 - 10/05/2026 10:45:00","BZN|DE-LU","Wind Offshore","2946.50"
"10/05/2026 10:45:00 - 10/05/2026 11:00:00","BZN|DE-LU","Wind Offshore","2901.10"
"10/05/2026 11:00:00 - 10/05/2026 11:15:00","BZN|DE-LU","Wind Offshore","2945.66"
"10/05/2026 11:15:00 - 10/05/2026 11:30:00","BZN|DE-LU","Wind Offshore","3022.60"
"10/05/2026 11:30:00 - 10/05/2026 11:45:00","BZN|DE-LU","Wind Offshore","3062.78"
"10/05/2026 11:45:00 - 10/05/2026 12:00:00","BZN|DE-LU","Wind Offshore","3143.68"
"10/05/2026 12:00:00 - 10/05/2026 12:15:00","BZN|DE-LU","Wind Offshore","3109.51"
"10/05/2026 12:15:00 - 10/05/2026 12:30:00","BZN|DE-LU","Wind Offshore","3046.65"
"10/05/2026 12:30:00 - 10/05/2026 12:45:00","BZN|DE-LU","Wind Offshore","3052.32"
"10/05/2026 12:45:00 - 10/05/2026 13:00:00","BZN|DE-LU","Wind Offshore","3059.59"
"10/05/2026 13:00:00 - 10/05/2026 13:15:00","BZN|DE-LU","Wind Offshore","3060.37"
"10/05/2026 13:15:00 - 10/05/2026 13:30:00","BZN|DE-LU","Wind Offshore","2942.28"
"10/05/2026 13:30:00 - 10/05/2026 13:45:00","BZN|DE-LU","Wind Offshore","2929.66"
"10/05/2026 13:45:00 - 10/05/2026 14:00:00","BZN|DE-LU","Wind Offshore","2850.94"
"10/05/2026 14:00:00 - 10/05/2026 14:15:00","BZN|DE-LU","Wind Offshore","2785.04"
"10/05/2026 14:15:00 - 10/05/2026 14:30:00","BZN|DE-LU","Wind Offshore","2627.32"
"10/05/2026 14:30:00 - 10/05/2026 14:45:00","BZN|DE-LU","Wind Offshore","2692.71"
"10/05/2026 14:45:00 - 10/05/2026 15:00:00","BZN|DE-LU","Wind Offshore","2352.36"
"10/05/2026 15:00:00 - 10/05/2026 15:15:00","BZN|DE-LU","Wind Offshore","2575.74"
"10/05/2026 15:15:00 - 10/05/2026 15:30:00","BZN|DE-LU","Wind Offshore","2265.10"
"10/05/2026 15:30:00 - 10/05/2026 15:45:00","BZN|DE-LU","Wind Offshore","2269.18"
"10/05/2026 15:45:00 - 10/05/2026 16:00:00","BZN|DE-LU","Wind Offshore","2296.70"
"10/05/2026 16:00:00 - 10/05/2026 16:15:00","BZN|DE-LU","Wind Offshore","2428.26"
"10/05/2026 16:15:00 - 10/05/2026 16:30:00","BZN|DE-LU","Wind Offshore","2501.69"
"10/05/2026 16:30:00 - 10/05/2026 16:45:00","BZN|DE-LU","Wind Offshore","2476.37"
"10/05/2026 16:45:00 - 10/05/2026 17:00:00","BZN|DE-LU","Wind Offshore","2481.31"
"10/05/2026 17:00:00 - 10/05/2026 17:15:00","BZN|DE-LU","Wind Offshore","2452.71"
"10/05/2026 17:15:00 - 10/05/2026 17:30:00","BZN|DE-LU","Wind Offshore","2647.18"
"10/05/2026 17:30:00 - 10/05/2026 17:45:00","BZN|DE-LU","Wind Offshore","2698.87"
"10/05/2026 17:45:00 - 10/05/2026 18:00:00","BZN|DE-LU","Wind Offshore","2684.75"
"10/05/2026 18:00:00 - 10/05/2026 18:15:00","BZN|DE-LU","Wind Offshore","2735.89"
"10/05/2026 18:15:00 - 10/05/2026 18:30:00","BZN|DE-LU","Wind Offshore","2652.01"
"10/05/2026 18:30:00 - 10/05/2026 18:45:00","BZN|DE-LU","Wind Offshore","2585.08"
"10/05/2026 18:45:00 - 10/05/2026 19:00:00","BZN|DE-LU","Wind Offshore","2539.95"
"10/05/2026 19:00:00 - 10/05/2026 19:15:00","BZN|DE-LU","Wind Offshore","2483.69"
"10/05/2026 19:15:00 - 10/05/2026 19:30:00","BZN|DE-LU","Wind Offshore","2437.15"
"10/05/2026 19:30:00 - 10/05/2026 19:45:00","BZN|DE-LU","Wind Offshore","2346.86"
"10/05/2026 19:45:00 - 10/05/2026 20:00:00","BZN|DE-LU","Wind Offshore","2180.70"
"10/05/2026 20:00:00 - 10/05/2026 20:15:00","BZN|DE-LU","Wind Offshore","2066.57"
"10/05/2026 20:15:00 - 10/05/2026 20:30:00","BZN|DE-LU","Wind Offshore","1956.10"
"10/05/2026 20:30:00 - 10/05/2026 20:45:00","BZN|DE-LU","Wind Offshore","1987.13"
"10/05/2026 20:45:00 - 10/05/2026 21:00:00","BZN|DE-LU","Wind Offshore","1960.46"
"10/05/2026 21:00:00 - 10/05/2026 21:15:00","BZN|DE-LU","Wind Offshore","1856.03"
"10/05/2026 21:15:00 - 10/05/2026 21:30:00","BZN|DE-LU","Wind Offshore","1724.07"
"10/05/2026 21:30:00 - 10/05/2026 21:45:00","BZN|DE-LU","Wind Offshore","1597.02"
"10/05/2026 21:45:00 - 10/05/2026 22:00:00","BZN|DE-LU","Wind Offshore","1563.82"
"10/05/2026 22:00:00 - 10/05/2026 22:15:00","BZN|DE-LU","Wind Offshore","1468.02"
"10/05/2026 22:15:00 - 10/05/2026 22:30:00","BZN|DE-LU","Wind Offshore","1385.06"
"10/05/2026 22:30:00 - 10/05/2026 22:45:00","BZN|DE-LU","Wind Offshore","1310.04"
"10/05/2026 22:45:00 - 10/05/2026 23:00:00","BZN|DE-LU","Wind Offshore","1198.14"
"10/05/2026 23:00:00 - 10/05/2026 23:15:00","BZN|DE-LU","Wind Offshore","1100.00"
"10/05/2026 23:15:00 - 10/05/2026 23:30:00","BZN|DE-LU","Wind Offshore","983.42"
"10/05/2026 23:30:00 - 10/05/2026 23:45:00","BZN|DE-LU","Wind Offshore","883.99"
"10/05/2026 23:45:00 - 11/05/2026 00:00:00","BZN|DE-LU","Wind Offshore","793.52"
"10/05/2026 00:00:00 - 10/05/2026 00:15:00","BZN|DE-LU","Wind Onshore","8021.57"
"10/05/2026 00:15:00 - 10/05/2026 00:30:00","BZN|DE-LU","Wind Onshore","7927.08"
"10/05/2026 00:30:00 - 10/05/2026 00:45:00","BZN|DE-LU","Wind Onshore","7644.96"
"10/05/2026 00:45:00 - 10/05/2026 01:00:00","BZN|DE-LU","Wind Onshore","7421.49"
"10/05/2026 01:00:00 - 10/05/2026 01:15:00","BZN|DE-LU","Wind Onshore","7234.38"
"10/05/2026 01:15:00 - 10/05/2026 01:30:00","BZN|DE-LU","Wind Onshore","6985.51"
"10/05/2026 01:30:00 - 10/05/2026 01:45:00","BZN|DE-LU","Wind Onshore","6702.67"
"10/05/2026 01:45:00 - 10/05/2026 02:00:00","BZN|DE-LU","Wind Onshore","6378.73"
"10/05/2026 02:00:00 - 10/05/2026 02:15:00","BZN|DE-LU","Wind Onshore","6059.37"
"10/05/2026 02:15:00 - 10/05/2026 02:30:00","BZN|DE-LU","Wind Onshore","5832.81"
"10/05/2026 02:30:00 - 10/05/2026 02:45:00","BZN|DE-LU","Wind Onshore","5602.61"
"10/05/2026 02:45:00 - 10/05/2026 03:00:00","BZN|DE-LU","Wind Onshore","5417.22"
"10/05/2026 03:00:00 - 10/05/2026 03:15:00","BZN|DE-LU","Wind Onshore","5309.92"
"10/05/2026 03:15:00 - 10/05/2026 03:30:00","BZN|DE-LU","Wind Onshore","5117.55"
"10/05/2026 03:30:00 - 10/05/2026 03:45:00","BZN|DE-LU","Wind Onshore","4942.72"
"10/05/2026 03:45:00 - 10/05/2026 04:00:00","BZN|DE-LU","Wind Onshore","4695.77"
"10/05/2026 04:00:00 - 10/05/2026 04:15:00","BZN|DE-LU","Wind Onshore","4588.41"
"10/05/2026 04:15:00 - 10/05/2026 04:30:00","BZN|DE-LU","Wind Onshore","4470.54"
"10/05/2026 04:30:00 - 10/05/2026 04:45:00","BZN|DE-LU","Wind Onshore","4320.14"
"10/05/2026 04:45:00 - 10/05/2026 05:00:00","BZN|DE-LU","Wind Onshore","4196.00"
"10/05/2026 05:00:00 - 10/05/2026 05:15:00","BZN|DE-LU","Wind Onshore","4095.27"
"10/05/2026 05:15:00 - 10/05/2026 05:30:00","BZN|DE-LU","Wind Onshore","3964.79"
"10/05/2026 05:30:00 - 10/05/2026 05:45:00","BZN|DE-LU","Wind Onshore","3890.10"
"10/05/2026 05:45:00 - 10/05/2026 06:00:00","BZN|DE-LU","Wind Onshore","3862.67"
"10/05/2026 06:00:00 - 10/05/2026 06:15:00","BZN|DE-LU","Wind Onshore","3824.50"
"10/05/2026 06:15:00 - 10/05/2026 06:30:00","BZN|DE-LU","Wind Onshore","3708.01"
"10/05/2026 06:30:00 - 10/05/2026 06:45:00","BZN|DE-LU","Wind Onshore","3673.39"
"10/05/2026 06:45:00 - 10/05/2026 07:00:00","BZN|DE-LU","Wind Onshore","3715.68"
"10/05/2026 07:00:00 - 10/05/2026 07:15:00","BZN|DE-LU","Wind Onshore","3682.63"
"10/05/2026 07:15:00 - 10/05/2026 07:30:00","BZN|DE-LU","Wind Onshore","3642.06"
"10/05/2026 07:30:00 - 10/05/2026 07:45:00","BZN|DE-LU","Wind Onshore","3481.87"
"10/05/2026 07:45:00 - 10/05/2026 08:00:00","BZN|DE-LU","Wind Onshore","3203.31"
"10/05/2026 08:00:00 - 10/05/2026 08:15:00","BZN|DE-LU","Wind Onshore","2933.68"
"10/05/2026 08:15:00 - 10/05/2026 08:30:00","BZN|DE-LU","Wind Onshore","2610.00"
"10/05/2026 08:30:00 - 10/05/2026 08:45:00","BZN|DE-LU","Wind Onshore","2289.00"
"10/05/2026 08:45:00 - 10/05/2026 09:00:00","BZN|DE-LU","Wind Onshore","2042.13"
"10/05/2026 09:00:00 - 10/05/2026 09:15:00","BZN|DE-LU","Wind Onshore","1816.99"
"10/05/2026 09:15:00 - 10/05/2026 09:30:00","BZN|DE-LU","Wind Onshore","1626.52"
"10/05/2026 09:30:00 - 10/05/2026 09:45:00","BZN|DE-LU","Wind Onshore","1396.51"
"10/05/2026 09:45:00 - 10/05/2026 10:00:00","BZN|DE-LU","Wind Onshore","1386.28"
"10/05/2026 10:00:00 - 10/05/2026 10:15:00","BZN|DE-LU","Wind Onshore","1296.89"
"10/05/2026 10:15:00 - 10/05/2026 10:30:00","BZN|DE-LU","Wind Onshore","1386.68"
"10/05/2026 10:30:00 - 10/05/2026 10:45:00","BZN|DE-LU","Wind Onshore","1461.54"
"10/05/2026 10:45:00 - 10/05/2026 11:00:00","BZN|DE-LU","Wind Onshore","1485.40"
"10/05/2026 11:00:00 - 10/05/2026 11:15:00","BZN|DE-LU","Wind Onshore","1600.34"
"10/05/2026 11:15:00 - 10/05/2026 11:30:00","BZN|DE-LU","Wind Onshore","1701.23"
"10/05/2026 11:30:00 - 10/05/2026 11:45:00","BZN|DE-LU","Wind Onshore","1671.15"
"10/05/2026 11:45:00 - 10/05/2026 12:00:00","BZN|DE-LU","Wind Onshore","1639.62"
"10/05/2026 12:00:00 - 10/05/2026 12:15:00","BZN|DE-LU","Wind Onshore","1657.93"
"10/05/2026 12:15:00 - 10/05/2026 12:30:00","BZN|DE-LU","Wind Onshore","1618.01"
"10/05/2026 12:30:00 - 10/05/2026 12:45:00","BZN|DE-LU","Wind Onshore","1647.40"
"10/05/2026 12:45:00 - 10/05/2026 13:00:00","BZN|DE-LU","Wind Onshore","1742.78"
"10/05/2026 13:00:00 - 10/05/2026 13:15:00","BZN|DE-LU","Wind Onshore","2134.00"
"10/05/2026 13:15:00 - 10/05/2026 13:30:00","BZN|DE-LU","Wind Onshore","2278.12"
"10/05/2026 13:30:00 - 10/05/2026 13:45:00","BZN|DE-LU","Wind Onshore","2390.47"
"10/05/2026 13:45:00 - 10/05/2026 14:00:00","BZN|DE-LU","Wind Onshore","2434.21"
"10/05/2026 14:00:00 - 10/05/2026 14:15:00","BZN|DE-LU","Wind Onshore","2794.43"
"10/05/2026 14:15:00 - 10/05/2026 14:30:00","BZN|DE-LU","Wind Onshore","3107.96"
"10/05/2026 14:30:00 - 10/05/2026 14:45:00","BZN|DE-LU","Wind Onshore","3341.51"
"10/05/2026 14:45:00 - 10/05/2026 15:00:00","BZN|DE-LU","Wind Onshore","3610.06"
"10/05/2026 15:00:00 - 10/05/2026 15:15:00","BZN|DE-LU","Wind Onshore","3780.15"
"10/05/2026 15:15:00 - 10/05/2026 15:30:00","BZN|DE-LU","Wind Onshore","4151.48"
"10/05/2026 15:30:00 - 10/05/2026 15:45:00","BZN|DE-LU","Wind Onshore","4195.00"
"10/05/2026 15:45:00 - 10/05/2026 16:00:00","BZN|DE-LU","Wind Onshore","4477.98"
"10/05/2026 16:00:00 - 10/05/2026 16:15:00","BZN|DE-LU","Wind Onshore","4516.03"
"10/05/2026 16:15:00 - 10/05/2026 16:30:00","BZN|DE-LU","Wind Onshore","5069.78"
"10/05/2026 16:30:00 - 10/05/2026 16:45:00","BZN|DE-LU","Wind Onshore","5079.98"
"10/05/2026 16:45:00 - 10/05/2026 17:00:00","BZN|DE-LU","Wind Onshore","5755.64"
"10/05/2026 17:00:00 - 10/05/2026 17:15:00","BZN|DE-LU","Wind Onshore","6526.35"
"10/05/2026 17:15:00 - 10/05/2026 17:30:00","BZN|DE-LU","Wind Onshore","7736.24"
"10/05/2026 17:30:00 - 10/05/2026 17:45:00","BZN|DE-LU","Wind Onshore","8424.98"
"10/05/2026 17:45:00 - 10/05/2026 18:00:00","BZN|DE-LU","Wind Onshore","8828.19"
"10/05/2026 18:00:00 - 10/05/2026 18:15:00","BZN|DE-LU","Wind Onshore","9209.73"
"10/05/2026 18:15:00 - 10/05/2026 18:30:00","BZN|DE-LU","Wind Onshore","9565.20"
"10/05/2026 18:30:00 - 10/05/2026 18:45:00","BZN|DE-LU","Wind Onshore","9877.91"
"10/05/2026 18:45:00 - 10/05/2026 19:00:00","BZN|DE-LU","Wind Onshore","10091.77"
"10/05/2026 19:00:00 - 10/05/2026 19:15:00","BZN|DE-LU","Wind Onshore","10339.61"
"10/05/2026 19:15:00 - 10/05/2026 19:30:00","BZN|DE-LU","Wind Onshore","10472.04"
"10/05/2026 19:30:00 - 10/05/2026 19:45:00","BZN|DE-LU","Wind Onshore","10478.21"
"10/05/2026 19:45:00 - 10/05/2026 20:00:00","BZN|DE-LU","Wind Onshore","10314.93"
"10/05/2026 20:00:00 - 10/05/2026 20:15:00","BZN|DE-LU","Wind Onshore","9960.23"
"10/05/2026 20:15:00 - 10/05/2026 20:30:00","BZN|DE-LU","Wind Onshore","9988.75"
"10/05/2026 20:30:00 - 10/05/2026 20:45:00","BZN|DE-LU","Wind Onshore","10208.07"
"10/05/2026 20:45:00 - 10/05/2026 21:00:00","BZN|DE-LU","Wind Onshore","11021.38"
"10/05/2026 21:00:00 - 10/05/2026 21:15:00","BZN|DE-LU","Wind Onshore","11024.75"
"10/05/2026 21:15:00 - 10/05/2026 21:30:00","BZN|DE-LU","Wind Onshore","10897.87"
"10/05/2026 21:30:00 - 10/05/2026 21:45:00","BZN|DE-LU","Wind Onshore","11299.67"
"10/05/2026 21:45:00 - 10/05/2026 22:00:00","BZN|DE-LU","Wind Onshore","11213.45"
"10/05/2026 22:00:00 - 10/05/2026 22:15:00","BZN|DE-LU","Wind Onshore","10917.84"
"10/05/2026 22:15:00 - 10/05/2026 22:30:00","BZN|DE-LU","Wind Onshore","10838.47"
"10/05/2026 22:30:00 - 10/05/2026 22:45:00","BZN|DE-LU","Wind Onshore","10709.29"
"10/05/2026 22:45:00 - 10/05/2026 23:00:00","BZN|DE-LU","Wind Onshore","10528.03"
"10/05/2026 23:00:00 - 10/05/2026 23:15:00","BZN|DE-LU","Wind Onshore","10303.22"
"10/05/2026 23:15:00 - 10/05/2026 23:30:00","BZN|DE-LU","Wind Onshore","10151.90"
"10/05/2026 23:30:00 - 10/05/2026 23:45:00","BZN|DE-LU","Wind Onshore","9970.22"
"10/05/2026 23:45:00 - 11/05/2026 00:00:00","BZN|DE-LU","Wind Onshore","9882.84"
